middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
-2132.106,-12043.26,1212.109,-1843.329,-12241.018,1212.109,-2420.883,-11845.502,1212.109
-2309.234,-12313.962,1159.124,-2020.457,-12511.72,1159.124,-2598.01,-12116.204,1159.124
-2549.42,-12620.877,1099.729,-2260.644,-12818.635,1099.729,-2838.197,-12423.119,1099.729
-2713.62,-12835.31,1095.549,-2465.306,-13081.968,1095.549,-2961.935,-12588.651,1095.549
-2944.221,-13065.907,1064.157,-2704.356,-13320.789,1064.157,-3184.086,-12811.025,1064.157
-3188.36,-13303.346,1063.892,-2959.885,-13568.485,1063.892,-3416.836,-13038.206,1063.892
-3458.894,-13480.307,1044.831,-3264.569,-13771.404,1044.831,-3653.218,-13189.209,1044.831
-3672.783,-13597.274,1018.77,-3502.384,-13902.994,1018.77,-3843.182,-13291.555,1018.77
-3956.856,-13717.582,990.406,-3846.141,-14049.609,990.406,-4067.571,-13385.555,990.406
-4281.031,-13787.764,933.31,-4216.326,-14131.73,933.31,-4345.736,-13443.797,933.31
-4635.284,-13817.842,916.389,-4629.398,-14167.792,916.389,-4641.17,-13467.892,916.389
-4992.88,-13824.526,876.835,-4986.994,-14174.477,876.835,-4998.766,-13474.576,876.835
-5430.685,-13804.475,863.163,-5446.283,-14154.127,863.163,-5415.086,-13454.822,863.163
-5804.989,-13781.081,859.681,-5831.287,-14130.092,859.681,-5778.691,-13432.07,859.681
-6206.031,-13712.723,847.535,-6282.174,-14054.34,847.535,-6129.888,-13371.105,847.535
-6576.996,-13650.745,829.448,-6653.139,-13992.362,829.448,-6500.853,-13309.128,829.448
-6968.013,-13513.726,792.576,-7091.684,-13841.148,792.576,-6844.342,-13186.303,792.576
-7315.583,-13366.683,754.718,-7463.835,-13683.733,754.718,-7167.331,-13049.632,754.718
-7683.205,-13209.612,692.781,-7847.856,-13518.465,692.781,-7518.553,-12900.76,692.781
-7987.328,-13025.805,654.844,-8162.741,-13328.675,654.844,-7811.915,-12722.935,654.844
-8339.455,-12802.156,614.531,-8540.927,-13088.354,614.531,-8137.983,-12515.958,614.531
-8653.515,-12535.683,583.26,-8887.12,-12796.313,583.26,-8419.909,-12275.052,583.26
-8905.713,-12273.967,566.488,-9149.809,-12524.801,566.488,-8661.617,-12023.133,566.488
-9229.289,-11926.6,517.374,-9528.508,-12108.171,517.374,-8930.07,-11745.028,517.374
-9462.457,-11564.952,565.013,-9775.493,-11721.503,565.013,-9125.145,-11407.071,565.013
-9643.278,-11160.483,503.326,-9974.525,-11273.511,503.326,-9274.401,-11034.342,503.326
-9747.908,-10750.105,500.97,-10084.959,-10844.429,500.97,-9410.857,-10655.782,500.97
-9844.605,-10310.222,445.183,-10187.132,-10382.165,445.183,-9502.079,-10238.278,445.183
-9946.745,-9820.984,446.113,-10294.695,-9858.805,446.113,-9598.795,-9783.164,446.113
-10013.076,-9312.742,392.517,-10363.074,-9313.95,392.517,-9663.078,-9311.534,392.517
-9999.37,-8807.402,381.961,-10349.368,-8808.61,381.961,-9649.372,-8806.194,381.961
-10033.366,-8294.443,363.087,-10383.364,-8295.651,363.087,-9683.368,-8293.235,363.087
-10047.749,-7867.626,341.979,-10397.747,-7868.834,341.979,-9697.751,-7866.417,341.979
-10006.548,-7190.467,298.737,-10356.546,-7191.676,298.737,-9656.55,-7189.259,298.737
-9944.671,-6710.592,259.116,-10290.854,-6659.048,259.116,-9598.487,-6762.135,259.116
-9838.13,-6147.771,218.92,-10172.471,-6044.252,218.92,-9503.789,-6251.291,218.92
-9630.523,-5684.795,201.596,-9945.119,-5531.401,201.596,-9315.928,-5838.19,201.596
-9341.255,-5136.635,189.941,-9709.668,-4970.168,189.941,-9026.66,-5290.029,189.941
-9082.059,-4660.743,165.76,-9402.248,-4428.16,165.76,-8761.346,-4886.289,165.76
-8720.67,-4240.108,139.082,-9059.667,-3994.886,139.082,-8435.451,-4442.963,139.082
-8382.976,-3855.02,114.952,-8629.343,-3606.418,114.952,-8136.608,-4103.622,114.952
-7986.04,-3505.479,101.386,-8181.967,-3215.457,101.386,-7790.113,-3795.501,101.386
-7553.557,-3286.276,99.218,-7716.769,-2976.66,99.218,-7390.344,-3595.891,99.218
-7209.94,-3114.467,99.217,-7373.153,-2804.852,99.217,-7046.728,-3424.083,99.217
-6873.08,-2982.502,99.219,-6988.232,-2651.987,99.219,-6757.928,-3313.017,99.219
-6487.604,-2857.482,99.219,-6550.647,-2513.207,99.219,-6424.56,-3201.757,99.219
-6084.763,-2767.19,99.218,-6147.807,-2422.915,99.218,-6021.719,-3111.465,99.218
-5654.137,-2697.734,99.219,-5685.575,-2349.149,99.219,-5622.698,-3046.32,99.219
-5216.566,-2711.626,99.219,-5154.985,-2367.086,99.219,-5278.147,-3056.166,99.219
-4844.979,-2791.5,99.219,-4723.683,-2463.19,99.219,-4966.276,-3119.809,99.219
-4494.229,-2961.665,99.219,-4332.727,-2651.154,99.219,-4655.731,-3272.176,99.219
-4129.588,-3173.505,99.218,-3928.698,-2886.899,99.218,-4330.478,-3460.112,99.218
-3830.928,-3430.492,99.218,-3595.701,-3171.323,99.218,-4066.156,-3689.66,99.218
-3570.47,-3677.06,99.218,-3335.243,-3417.891,99.218,-3805.697,-3936.228,99.218
-3299.592,-3954.883,99.218,-3023.24,-3740.106,99.218,-3575.944,-4169.661,99.218
-3053.023,-4257.015,99.218,-2776.67,-4042.238,99.218,-3329.375,-4471.792,99.218
-2802.983,-4545.256,99.218,-2526.63,-4330.479,99.218,-3079.335,-4760.034,99.218
-2591.143,-4840.443,99.218,-2314.79,-4625.666,99.218,-2867.495,-5055.22,99.218
-2365.411,-5128.684,99.218,-2089.059,-4913.907,99.218,-2641.764,-5343.461,99.218
-2129.26,-5430.817,99.218,-1852.908,-5216.04,99.218,-2405.613,-5645.595,99.218
-1941.729,-5635.712,99.776,-1695.72,-5386.756,99.776,-2187.739,-5884.669,99.776
-1663.906,-5857.972,75.324,-1448.347,-5582.229,75.324,-1879.465,-6133.715,75.324
-1358.3,-6024.667,108.396,-1199.874,-5712.575,108.396,-1516.727,-6336.758,108.396
-1017.967,-6167.051,105.436,-859.54,-5854.959,105.436,-1176.393,-6479.142,105.436
-705.416,-6288.599,87.593,-573.486,-5964.416,87.593,-837.345,-6612.782,87.593
-365.082,-6396.256,97.242,-269.186,-6059.649,97.242,-460.978,-6732.862,97.242
27.343,-6514.332,115.083,87.785,-6202.507,115.083,-33.959,-6842.084,115.083
350.313,-6594.207,161.372,402.446,-6287.773,161.372,288.886,-6852.388,161.372
690.646,-6642.825,105.859,709.699,-6322.528,105.859,677.632,-6883.375,105.859
1062.234,-6604.625,115.092,1017.498,-6279.722,115.092,1092.512,-6823.377,115.092
1392.149,-6490.023,113.696,1268.975,-6195.539,145.141,1470.457,-6728.127,113.696
1767.211,-6305.964,112.216,1644.025,-5978.359,112.216,1890.397,-6633.57,112.216
2104.072,-6114.961,97.465,1928.855,-5811.978,97.465,2279.289,-6417.944,97.465
2395.786,-5934.375,99.218,2216.614,-5633.713,99.218,2574.958,-6235.037,99.218
2711.809,-5729.479,99.218,2532.637,-5428.817,99.218,2890.98,-6030.141,99.218
2968.795,-5531.529,99.218,2736.09,-5270.095,99.218,3201.501,-5792.964,99.218
3173.69,-5302.326,99.218,2890.798,-5096.238,99.218,3456.582,-5508.414,99.218
3340.384,-4951.574,99.218,3021.81,-4806.624,99.218,3658.958,-5096.524,99.218
3472.349,-4583.458,99.218,3144.644,-4460.537,99.218,3800.054,-4706.378,99.218
3576.532,-4194.504,99.218,3232.045,-4132.627,99.218,3921.019,-4256.381,99.218
3670.297,-3791.661,99.218,3325.81,-3729.783,99.218,4014.784,-3853.538,99.218
3701.551,-3475.635,99.218,3351.918,-3459.607,99.218,4051.184,-3491.664,99.218
3701.55,-3076.262,99.218,3351.917,-3060.234,99.218,4051.183,-3092.291,99.218
3642.513,-2683.837,99.219,3297.875,-2744.87,99.219,3987.15,-2622.804,99.219
3517.494,-2333.086,99.218,3191.211,-2459.733,99.218,3798.599,-2260.655,99.218
3340.384,-1985.807,99.218,3024.162,-2135.818,99.218,3581.566,-1897.73,99.218
3055.616,-1680.202,99.218,2801.778,-1921.172,99.218,3309.453,-1439.232,99.218
2750.01,-1419.743,99.218,2518.256,-1682.022,99.218,2981.764,-1157.464,99.218
2357.584,-1114.138,99.218,2125.83,-1376.417,99.218,2589.338,-851.859,99.218
1947.795,-829.369,99.218,1716.041,-1091.648,99.218,2179.549,-567.09,99.218
1544.951,-558.492,99.218,1354.014,-851.822,99.218,1735.889,-265.161,99.218
1128.217,-357.07,99.218,964.174,-666.246,99.218,1292.26,-47.894,99.218
708.009,-179.958,99.218,543.966,-489.134,99.218,872.052,129.219,99.218
190.563,-9.791,99.218,64.929,-336.465,99.218,316.198,316.883,99.218
-250.481,143.012,99.219,-346.877,-193.452,99.219,-154.085,479.476,99.219
-767.927,278.451,99.219,-864.323,-58.013,99.219,-671.531,614.914,99.219
-1250.645,399.999,99.219,-1347.041,63.535,99.219,-1154.249,736.462,99.219
-1646.543,486.818,99.219,-1723.125,145.299,99.219,-1569.962,828.337,99.219
-2191.771,615.311,99.219,-2268.353,273.792,99.219,-2126.11,905.382,99.219
-2705.745,712.55,99.219,-2782.326,371.031,99.219,-2638.163,994.549,99.219
-3155.518,768.063,99.219,-3232.099,426.543,99.219,-3078.936,1109.582,99.219
-3663.122,881.234,99.219,-3739.703,539.715,99.219,-3586.541,1222.754,99.219
-4284.266,1039.954,99.219,-4360.847,698.435,99.219,-4207.684,1381.473,99.219
-4850.663,1164.285,106.656,-4927.245,822.766,106.656,-4774.082,1505.804,106.656
-5421.666,1256.382,136.339,-5469.607,909.681,136.339,-5373.725,1603.084,136.339
-6006.483,1293.221,181.233,-6054.424,946.52,181.233,-5958.542,1639.922,181.233
-6637.349,1343.875,271.37,-6683.249,971.523,271.37,-6590.377,1748.795,271.37
-7212.955,1399.133,299.992,-7259.613,978.234,299.992,-7164.502,1781.406,299.992
-7751.723,1491.23,363.095,-7829.426,1088.064,363.095,-7682.88,1857.475,363.095
-8350.352,1638.586,428.194,-8495.758,1266.962,428.194,-8215.787,1999.669,428.194
-8792.418,1831.99,480.911,-8994.286,1471.31,480.911,-8606.861,2157.215,480.911
-9216.064,2099.071,519.996,-9468.784,1814.355,519.996,-8950.069,2397.359,519.996
-9556.823,2531.928,528.854,-9900.427,2342.193,528.854,-9217.643,2731.175,528.854
-9750.224,2997.018,511.182,-10141.674,2903.808,511.182,-9366.523,3075.362,511.182
-9830.083,3373.024,538.593,-10199.158,3360.842,538.593,-9423.275,3387.252,538.593
-9836.737,3785.632,553.337,-10186.699,3780.494,553.337,-9442.457,3806.577,553.337
-9810.118,4135.018,562.368,-10159.371,4157.87,562.368,-9421.92,4112.991,562.368
-9763.532,4547.626,576.595,-10108.179,4608.607,576.595,-9360.78,4463.367,576.595
-9700.313,4923.634,543.128,-10070.952,4983.421,543.128,-9308.642,4840.35,543.128
-9627.108,5336.243,551.29,-9971.755,5397.224,551.29,-9282.462,5275.262,551.29
-9570.543,5728.887,554.132,-9915.189,5789.868,554.132,-9189.794,5704.996,554.132
-9490.686,6138.168,558.289,-9835.332,6199.149,558.289,-9146.039,6077.188,558.289
-9420.808,6584.053,557.769,-9765.454,6645.034,557.769,-9076.161,6523.072,557.769
-9373.175,7010.303,562.537,-9717.821,7071.284,562.537,-9028.528,6949.322,562.537
-9264.419,7432.564,590.368,-9609.065,7493.545,590.368,-8919.772,7371.583,590.368
-9144.635,7898.416,563.642,-9539.871,7998.867,563.642,-8748.26,7816.518,563.642
-9011.535,8364.266,575.966,-9395.644,8478.214,575.966,-8629.502,8247.491,575.966
-8888.422,8796.836,636.2,-9239.762,8907.611,636.2,-8494.888,8674.482,636.2
-8745.345,9252.699,633.913,-9079.564,9356.61,633.913,-8411.125,9148.788,633.913
-8578.973,9738.511,628.208,-8913.191,9842.422,628.208,-8201.442,9623.881,628.208
-8389.306,10197.703,605.94,-8743.265,10340.795,605.94,-8035.85,10041.15,605.94
-8169.691,10580.361,524.794,-8516.714,10785.529,524.794,-7816.431,10383.422,524.794
-7846.924,10913.108,489.391,-8089.697,11165.223,489.391,-7604.151,10660.994,489.391
-7477.574,11209.254,471.78,-7681.866,11493.445,471.78,-7273.282,10925.062,471.78
-7131.516,11442.178,459.989,-7335.808,11726.369,459.989,-6903.588,11119.004,459.989
-6745.528,11618.529,438.502,-6893.774,11935.583,438.502,-6597.281,11301.476,438.502
-6359.538,11748.299,404.86,-6450.853,12086.177,404.86,-6268.224,11410.421,404.86
-5900.345,11844.795,363.929,-5947.696,12191.577,363.929,-5839.27,11446.78,363.929
-5424.513,11833.633,329.49,-5427.326,12183.621,329.49,-5421.7,11483.645,329.49
-4965.32,11808.926,279.338,-4968.133,12158.914,279.338,-4962.507,11458.938,279.338
-4552.711,11737.807,262.907,-4496.021,12083.185,262.907,-4609.401,11392.429,262.907
-4156.739,11600.239,217.683,-4013.243,11919.471,217.683,-4300.235,11281.008,217.683
-3884.09,11429.296,215.166,-3633.973,11674.125,215.166,-4134.207,11184.467,215.166
-3687.562,11199.269,211.699,-3370.811,11348.162,211.699,-4004.312,11050.375,211.699
-3567.771,10889.812,198.766,-3234.851,10997.816,198.766,-3925.955,10773.419,198.766
-3454.635,10547.084,184.46,-3111.968,10618.355,184.46,-3855.059,10459.689,184.46
-3431.751,10168.584,169.5,-3063.309,10248.146,169.5,-3774.418,10097.312,169.5
-3284.93,9858.294,155.323,-2951.86,9965.832,155.323,-3673.026,9733.058,155.323
-3141.846,9508.907,141.624,-2787.907,9659.308,141.624,-3496.77,9358.188,141.624
-2985.454,9196.123,139.573,-2617.147,9355.081,139.573,-3306.335,9056.354,139.573
-2815.751,8926.598,158.216,-2466.096,9106.866,158.216,-3161.248,8760.691,158.216
-2649.376,8650.415,105.079,-2316.19,8854.584,105.079,-3007.677,8459.246,105.079
-2469.691,8410.836,100.63,-2173.442,8597.214,100.63,-2805.085,8181.24,100.63
-2299.988,8157.947,99.219,-2003.739,8344.325,99.219,-2596.236,7971.57,99.219
-2083.7,7915.04,99.219,-1809.373,8132.398,99.219,-2358.026,7697.681,99.219
-1747.623,7665.477,99.219,-1521.591,7932.703,99.219,-1973.654,7398.251,99.219
-1419.163,7434.216,99.219,-1218.063,7720.675,99.219,-1620.262,7147.757,99.219
-1060.538,7223.065,99.218,-904.021,7536.119,99.218,-1217.054,6910.012,99.218
-671.748,7068.891,99.219,-549.717,7396.928,99.219,-793.78,6740.854,99.219
-282.959,6921.42,99.219,-198.866,7261.167,99.219,-367.052,6581.672,99.219
112.534,6834.278,99.219,167.754,7179.895,99.219,57.314,6488.662,99.219
504.675,6797.411,99.219,525.983,7146.761,99.219,483.366,6448.06,99.219
870.003,6790.708,99.219,863.21,7140.642,99.219,876.796,6440.773,99.219
1242.034,6824.223,99.219,1212.129,7172.943,99.219,1271.939,6475.503,99.219
1607.362,6891.254,99.219,1524.029,7231.189,99.219,1690.694,6551.319,99.219
1915.712,6971.692,99.219,1788.733,7297.846,99.219,2042.69,6645.539,99.219
2264.282,7109.107,98.357,2098.619,7417.418,98.357,2429.945,6800.796,98.357
2551.292,7292.481,99.071,2315.85,7551.455,99.071,2786.734,7033.508,99.071
2791.396,7526.066,99.743,2522.99,7750.696,99.743,3059.801,7301.437,99.743
2958.136,7795.173,100.0,2648.155,7957.689,100.0,3268.118,7632.657,100.0
3065.321,8087.777,100.0,2728.983,8184.614,100.0,3401.658,7990.941,100.0
3145.759,8399.477,100.0,2809.422,8496.313,100.0,3482.096,8302.64,100.0
3196.033,8684.361,100.0,2848.076,8722.123,100.0,3543.99,8646.6,100.0
3196.033,9016.169,100.0,2846.53,8997.528,100.0,3545.537,9034.81,100.0
3149.112,9334.571,100.0,2800.565,9302.712,100.0,3497.659,9366.431,100.0
3068.673,9642.918,100.0,2728.131,9562.104,100.0,3409.216,9723.731,100.0
2931.258,9954.616,105.551,2590.716,9873.803,105.551,3271.801,10035.43,105.551
2817.304,10205.986,118.578,2488.192,10086.883,118.578,3146.415,10325.09,118.578
2653.074,10477.466,146.595,2323.963,10358.362,146.595,2982.186,10596.569,146.595
2515.659,10762.351,181.327,2186.547,10643.247,181.327,2844.77,10881.454,181.327
2384.946,11104.211,223.05,2055.834,10985.107,223.05,2714.057,11223.314,223.05
2344.727,11379.042,247.639,1995.19,11397.051,247.639,2694.263,11361.033,247.639
2401.358,11662.366,258.338,2069.929,11774.859,258.338,2732.787,11549.873,258.338
2514.841,11926.066,262.714,2191.075,12059.017,262.714,2838.607,11793.116,262.714
2702.71,12217.728,269.137,2406.64,12404.39,269.137,2998.779,12031.065,269.137
2922.961,12446.279,278.4,2677.25,12695.53,278.4,3168.673,12197.028,278.4
3159.169,12622.479,287.738,2975.648,12920.505,287.738,3342.691,12324.452,287.738
3465.986,12785.892,319.121,3314.156,13101.245,319.121,3617.816,12470.538,319.121
3776.138,12902.615,320.598,3661.639,13233.357,320.598,3890.636,12571.873,320.598
4069.614,13009.334,335.797,3955.116,13340.076,335.797,4184.113,12678.592,335.797
4423.12,13102.713,351.617,4352.939,13445.604,351.617,4493.301,12759.821,351.617
4766.621,13179.417,361.024,4696.44,13522.309,361.024,4836.802,12836.525,361.024
5116.792,13252.786,342.243,5046.611,13595.678,342.243,5186.973,12909.895,342.243
5446.954,13299.476,358.593,5376.772,13642.367,358.593,5517.135,12956.584,358.593
5797.125,13346.165,356.274,5726.944,13689.057,356.274,5867.306,13003.273,356.274
6100.606,13354.819,351.688,6070.827,13703.55,351.688,6130.386,13006.089,351.688
6434.103,13406.194,345.028,6404.323,13754.925,345.028,6463.882,13057.464,345.028
6770.934,13434.729,335.284,6741.154,13783.459,335.284,6800.713,13085.998,335.284
7087.755,13449.549,323.916,7084.774,13799.536,323.916,7090.736,13099.562,323.916
7421.251,13426.204,311.67,7449.666,13775.049,311.67,7392.837,13077.359,311.67
7724.733,13389.52,299.735,7784.527,13734.374,299.735,7664.939,13044.665,299.735
8014.875,13326.155,288.109,8093.832,13667.133,288.109,7935.917,12985.178,288.109
8388.391,13199.427,275.353,8509.898,13527.658,275.353,8266.883,12871.195,275.353
8721.887,13052.688,266.476,8843.395,13380.92,266.476,8600.379,12724.457,266.476
9008.693,12912.62,261.682,9183.464,13215.861,261.682,8833.923,12609.379,261.682
9322.18,12695.848,258.996,9513.358,12989.021,258.996,9131.001,12402.675,258.996
9612.321,12479.075,255.991,9840.299,12744.644,255.991,9384.344,12213.507,255.991
9882.453,12262.303,247.984,10126.606,12513.08,247.984,9638.3,12011.525,247.984
10142.58,12008.846,235.594,10426.49,12213.528,235.594,9858.67,11804.163,235.594
10315.703,11690.323,223.244,10640.953,11819.6,223.244,9990.453,11561.047,223.244
10442.727,11378.538,212.945,10790.631,11416.779,212.945,10063.208,11339.826,212.945
10502.756,11071.722,211.956,10850.66,11109.963,211.956,10086.616,11010.986,211.956
10526.101,10684.866,203.668,10876.034,10691.66,203.668,10176.167,10678.072,203.668
10506.819,10279.936,194.582,10854.861,10242.967,194.582,10158.777,10316.904,194.582
10405.587,9903.925,178.396,10741.672,9806.216,178.396,10069.502,10001.634,178.396
10265.789,9566.481,160.379,10536.36,9434.053,160.379,9948.297,9713.786,160.379
10048.864,9190.476,137.491,10308.599,9017.728,137.491,9750.361,9373.222,137.491
9836.757,8857.854,119.857,10127.343,8680.859,119.857,9538.254,9040.601,119.857
9643.933,8534.873,107.245,9942.436,8352.127,107.245,9345.43,8717.619,107.245
9446.288,8202.249,101.161,9744.791,8019.502,101.161,9147.785,8384.995,101.161
