middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z,group_id,inter_id
6232.865,-12708.509,215.741,5970.073,-12563.801,215.741,6495.657,-12853.217,215.741,2,-1
5824.206,-13277.711,149.814,5599.45,-13079.003,149.814,6048.962,-13476.419,149.814,2,-1
5323.116,-13744.745,127.339,5142.352,-13505.32,127.339,5503.881,-13984.17,127.339,2,-1
4729.59,-14182.59,158.046,4548.826,-13943.165,158.046,4910.355,-14422.015,158.046,2,-1
4233.365,-14503.678,207.031,4067.379,-14253.78,207.031,4399.351,-14753.575,207.031,2,-1
3630.111,-14819.897,282.783,3486.438,-14556.538,282.783,3773.784,-15083.257,282.783,2,-1
2944.152,-15136.118,376.364,2822.493,-14861.894,376.364,3065.811,-15410.343,376.364,2,-1
2301.978,-15355.042,464.962,2214.386,-15068.114,464.962,2389.57,-15641.97,464.962,2,-1
1712.074,-15439.775,536.939,1672.189,-15142.438,536.939,1751.958,-15737.112,536.939,2,-1
1161.279,-15485.402,592.323,1161.579,-15185.402,592.323,1160.979,-15785.402,592.323,2,-1
633.298,-15459.33,629.33,683.239,-15163.516,629.33,583.357,-15755.145,629.33,2,-1
-2.235,-15280.081,642.879,104.763,-14999.811,642.879,-109.233,-15560.352,642.879,2,-1
-533.475,-15025.868,622.379,-376.1,-14770.46,622.379,-690.849,-15281.276,622.379,2,-1
-1045.16,-14696.699,577.794,-862.345,-14458.836,577.794,-1227.975,-14934.562,577.794,2,-1
-1543.808,-14266.495,512.056,-1325.391,-14060.84,512.056,-1762.225,-14472.15,512.056,2,-1
-1905.573,-13872.141,447.917,-1687.156,-13666.485,447.917,-2123.99,-14077.796,447.917,2,-1
-2260.819,-13393.049,371.451,-2014.231,-13222.186,371.451,-2507.407,-13563.912,371.451,2,-1
-2521.551,-12910.7,300.599,-2253.673,-12775.639,300.599,-2789.428,-13045.762,300.599,2,-1
-2694.286,-12526.122,249.589,-2426.408,-12391.061,249.589,-2962.163,-12661.184,249.589,2,11
-3765.363,-12319.006,124.344,-3560.281,-12537.961,124.344,-3970.445,-12100.051,124.344,3,11
-4160.801,-12665.881,124.345,-3978.921,-12904.459,124.345,-4342.681,-12427.303,124.345,3,-1
-4642.958,-12995.412,124.345,-4492.548,-13254.982,124.345,-4793.367,-12735.842,124.345,3,-1
-5197.958,-13297.193,124.345,-5069.015,-13568.069,124.345,-5326.901,-13026.317,124.345,3,-1
-5818.866,-13564.287,124.345,-5704.865,-13841.783,124.345,-5932.867,-13286.791,124.345,3,-1
-6484.866,-13782.818,124.344,-6412.004,-14073.836,124.344,-6557.728,-13491.801,124.344,3,-1
-7136.992,-13935.443,124.344,-7089.602,-14231.677,124.344,-7184.383,-13639.21,124.344,3,-1
-7792.586,-14036.037,124.344,-7763.888,-14334.661,124.344,-7821.284,-13737.413,124.344,3,-1
-8371.869,-14077.662,134.406,-8385.418,-14377.356,134.406,-8358.32,-13777.968,134.406,3,-1
-8933.807,-14036.037,177.036,-8991.516,-14330.435,177.036,-8876.098,-13741.64,177.036,3,-1
-9533.9,-13928.506,256.737,-9614.15,-14217.573,256.737,-9453.65,-13639.438,256.737,3,-1
-10147.869,-13678.756,364.965,-10279.242,-13948.462,364.965,-10016.496,-13409.05,364.965,3,-1
-10695.932,-13383.912,464.196,-10867.54,-13629.982,464.196,-10524.323,-13137.842,464.196,3,-1
-11243.994,-12978.068,545.223,-11458.615,-13187.682,545.223,-11029.373,-12768.455,545.223,3,-1
-11629.025,-12568.756,573.255,-11868.515,-12749.436,573.255,-11389.536,-12388.076,573.255,3,-1
-11996.713,-12103.943,574.344,-12236.202,-12284.623,574.344,-11757.224,-11923.264,574.344,3,-1
-12288.088,-11646.068,572.0,-12542.707,-11804.716,572.0,-12033.469,-11487.421,572.0,3,-1
-12565.588,-11098.006,568.865,-12838.436,-11222.721,568.865,-12292.74,-10973.291,568.865,3,-1
-12801.463,-10549.943,564.289,-13081.82,-10656.712,564.289,-12521.105,-10443.175,564.289,3,-1
-13009.588,-9963.725,559.458,-13298.527,-10044.434,559.458,-12720.648,-9883.016,559.458,3,-1
-13148.338,-9360.162,553.952,-13441.925,-9421.863,553.952,-12854.751,-9298.461,553.952,3,-1
-13262.807,-8749.662,548.389,-13560.331,-8788.126,548.389,-12965.282,-8711.198,548.389,3,-1
-13287.088,-8201.6,544.089,-13586.995,-8209.062,544.089,-12987.181,-8194.138,544.089,3,-1
-13266.275,-7618.849,539.97,-13565.774,-7601.518,539.97,-12966.776,-7636.18,539.97,3,-1
-13176.088,-7049.974,536.845,-13462.049,-6959.274,536.845,-12890.127,-7140.673,536.845,3,-1
-13013.057,-6540.067,535.283,-13291.278,-6427.849,535.283,-12734.835,-6652.286,535.283,3,-1
-12791.057,-6026.692,529.874,-13050.512,-5876.084,529.874,-12531.602,-6177.301,529.874,3,-1
-12461.525,-5561.88,506.149,-12699.215,-5378.839,506.149,-12223.836,-5744.921,506.149,3,-1
-12076.494,-5124.817,462.253,-12282.926,-4907.134,462.253,-11870.062,-5342.501,462.253,3,-1
-11615.15,-4736.317,401.233,-11790.811,-4493.123,401.233,-11439.49,-4979.511,401.233,3,-1
-11126.057,-4431.066,336.9,-11287.195,-4178.016,336.9,-10964.918,-4684.117,336.9,3,-1
-10595.338,-4167.441,269.196,-10714.802,-3892.253,269.196,-10475.874,-4442.629,269.196,3,-1
-10050.744,-3983.598,209.021,-10129.521,-3694.125,209.021,-9971.968,-4273.07,209.021,3,9
-7298.401,-4441.174,124.344,-7148.01,-4181.593,124.344,-7448.792,-4700.756,124.344,4,9
-6823.622,-4757.693,124.344,-6673.231,-4498.112,124.344,-6974.013,-5017.275,124.344,4,-1
-6376.366,-5105.177,124.344,-6194.097,-4866.896,124.344,-6558.636,-5343.458,124.344,4,-1
-5960.075,-5428.577,124.344,-5777.805,-5190.296,124.344,-6142.344,-5666.857,124.344,4,-1
-5560.985,-5738.215,124.344,-5361.566,-5514.09,124.344,-5760.403,-5962.341,124.344,4,-1
-5130.931,-6075.377,124.344,-4942.665,-5841.806,124.344,-5319.198,-6308.949,124.344,4,-1
-4680.235,-6388.456,124.345,-4491.969,-6154.884,124.345,-4868.502,-6622.028,124.345,4,-1
-4257.063,-6677.452,124.345,-4104.591,-6419.087,124.345,-4409.535,-6935.817,124.345,4,-1
-3820.129,-6901.08,124.345,-3704.459,-6624.276,124.345,-3935.798,-7177.884,124.345,4,10
-3203.061,-8054.525,124.344,-2904.624,-8023.943,124.344,-3501.498,-8085.106,124.344,5,10
-3079.646,-8709.568,124.344,-2784.184,-8657.585,124.344,-3375.108,-8761.552,124.344,5,-1
-2908.765,-9302.906,124.344,-2613.303,-9250.923,124.344,-3204.227,-9354.89,124.344,5,-1
-2818.578,-9910.486,124.344,-2518.915,-9896.282,124.344,-3118.242,-9924.69,124.344,5,-1
-2837.566,-10456.357,124.344,-2537.902,-10442.153,124.344,-3137.229,-10470.562,124.344,5,11
-2167.47,-7027.742,124.345,-2089.885,-7317.536,124.345,-2245.055,-6737.948,124.345,6,10
-1579.161,-6965.344,124.345,-1554.554,-7264.333,124.345,-1603.767,-6666.355,124.345,6,-1
-999.764,-7005.457,124.345,-1052.825,-7300.727,124.345,-946.702,-6710.187,124.345,6,-1
-366.884,-7139.166,124.345,-462.229,-7423.612,124.345,-271.54,-6854.72,124.345,6,-1
261.539,-7295.157,124.345,166.194,-7579.603,124.345,356.883,-7010.711,124.345,6,-1
863.22,-7437.778,124.344,786.774,-7727.875,124.344,939.666,-7147.682,124.344,6,-1
1531.755,-7531.375,124.344,1499.84,-7829.673,124.344,1563.669,-7233.077,124.344,6,-1
2276.057,-7464.521,124.344,2295.327,-7763.902,124.344,2256.787,-7165.141,124.344,6,-1
2993.616,-7451.15,124.344,3027.407,-7749.241,124.344,2959.826,-7153.06,124.344,6,-1
3577.47,-7393.21,124.344,3611.26,-7691.301,124.344,3543.679,-7095.119,124.344,6,-1
4098.926,-7308.528,124.344,4210.102,-7587.168,124.344,3987.75,-7029.889,124.344,6,2
5315.659,-7223.846,189.246,5079.052,-7408.283,189.246,5552.266,-7039.408,189.246,7,2
5712.324,-7620.51,226.841,5482.146,-7812.911,226.841,5942.502,-7428.108,226.841,7,-1
6057.279,-7955.749,261.733,5835.801,-8158.104,261.733,6278.757,-7753.395,261.733,7,-1
6431.588,-8294.254,299.155,6224.433,-8511.249,299.155,6638.744,-8077.259,299.155,7,-1
6740.8,-8626.251,334.408,6533.645,-8843.246,334.408,6947.956,-8409.256,334.408,7,-1
7027.229,-8951.738,367.944,6787.587,-9132.214,367.944,7266.872,-8771.263,367.944,7,1
4701.603,-5947.661,125.903,4402.397,-5925.841,125.903,5000.809,-5969.48,125.903,8,2
4669.931,-5318.734,124.344,4370.137,-5329.847,124.344,4969.725,-5307.622,124.344,8,-1
4624.685,-4612.888,124.344,4328.724,-4661.952,124.344,4920.646,-4563.825,124.344,8,-1
4552.291,-4088.029,124.344,4263.352,-4168.739,124.344,4841.23,-4007.318,124.344,8,-1
4421.075,-3554.119,124.344,4133.333,-3639.0,124.344,4708.817,-3469.238,124.344,8,-1
4253.661,-3024.734,124.344,3974.585,-3134.809,124.344,4532.737,-2914.659,124.344,8,-1
4086.251,-2667.286,124.344,3809.636,-2783.407,124.344,4362.866,-2551.165,124.344,8,3
4518.377,-1652.519,179.872,4525.02,-1952.445,179.872,4511.734,-1352.592,179.872,9,3
5045.314,-1649.266,210.023,5051.957,-1949.193,210.023,5038.671,-1349.34,210.023,9,-1
5559.242,-1600.476,243.147,5589.505,-1898.945,243.147,5528.979,-1302.006,243.147,9,-1
6128.463,-1506.148,282.742,6197.624,-1798.067,282.742,6059.303,-1214.228,282.742,9,-1
6665.159,-1398.809,321.375,6734.319,-1690.728,321.375,6595.999,-1106.89,321.375,9,-1
7179.086,-1232.922,359.43,7288.539,-1512.242,359.43,7069.633,-953.601,359.43,9,-1
7680.001,-1024.749,397.267,7812.871,-1293.721,397.267,7547.131,-755.778,397.267,9,-1
8112.611,-823.082,429.453,8245.48,-1092.054,429.453,7979.741,-554.111,429.453,9,-1
8541.967,-562.866,460.557,8674.836,-831.838,460.557,8409.098,-293.895,460.557,9,-1
8951.807,-318.914,499.15,9123.581,-564.868,499.15,8780.032,-72.96,499.15,9,0
2827.198,-1280.334,125.601,2690.339,-1547.297,125.601,2964.058,-1013.371,125.601,10,3
2332.214,-1011.969,131.318,2195.354,-1278.932,131.318,2469.073,-745.006,131.318,10,4
746.473,-486.573,228.115,657.179,-772.975,228.115,835.767,-200.17,228.115,11,4
-16.621,-280.972,292.819,-84.912,-573.096,292.819,51.669,11.152,292.819,11,-1
-854.839,-91.187,370.347,-923.13,-383.311,370.347,-786.548,200.937,370.347,11,-1
-1507.226,7.66,434.537,-1559.17,-287.809,434.537,-1455.281,303.128,434.537,11,-1
-2187.289,86.737,494.866,-2211.231,-212.306,494.866,-2163.347,385.78,494.866,11,-1
-2895.03,114.414,547.565,-2900.182,-185.542,547.565,-2889.877,414.37,547.565,11,-1
-3575.093,102.553,591.034,-3554.583,-196.745,591.034,-3595.604,401.851,591.034,11,-1
-4183.988,66.968,620.156,-4134.443,-228.912,620.156,-4233.534,362.848,620.156,11,-1
-4745.434,-47.694,633.343,-4670.843,-338.273,633.343,-4820.025,242.885,633.343,11,-1
-5243.619,-249.341,625.114,-5090.955,-507.592,625.114,-5396.283,8.911,625.114,11,-1
-5650.866,-581.465,590.435,-5425.961,-780.004,590.435,-5875.77,-382.925,590.435,11,-1
-6030.436,-1048.02,538.363,-5773.797,-1203.378,538.363,-6287.075,-892.661,538.363,11,-1
-6315.114,-1514.575,481.155,-6058.475,-1669.933,481.155,-6571.753,-1359.216,481.155,11,-1
-6552.346,-1921.822,427.756,-6295.707,-2077.18,427.756,-6808.985,-1766.464,427.756,11,-1
-6769.81,-2309.301,375.729,-6513.17,-2464.659,375.729,-7026.449,-2153.942,375.729,11,-1
-7042.626,-2744.225,314.228,-6785.987,-2899.583,314.228,-7299.266,-2588.866,314.228,11,-1
-7271.951,-3111.934,262.432,-7015.312,-3267.292,262.432,-7528.59,-2956.575,262.432,11,-1
-7481.507,-3380.796,223.648,-7224.868,-3536.154,223.648,-7738.146,-3225.438,223.648,11,9
-9781.124,-2744.373,390.343,-10060.145,-2854.59,390.343,-9502.104,-2634.157,390.343,12,9
-9993.268,-2082.492,534.23,-10283.759,-2157.424,534.23,-9702.776,-2007.56,534.23,12,-1
-10154.494,-1441.825,653.932,-10448.734,-1500.327,653.932,-9860.254,-1383.322,653.932,12,-1
-10277.535,-822.372,740.175,-10571.775,-880.875,740.175,-9983.295,-763.87,740.175,12,-1
-10421.791,-232.619,781.36,-10708.468,-321.029,781.36,-10135.114,-144.209,781.36,12,-1
-10578.779,386.834,777.768,-10865.456,298.424,777.768,-10292.103,475.243,777.768,12,-1
-10718.797,883.244,760.383,-11005.474,794.835,760.383,-10432.12,971.654,760.383,12,-1
-10867.297,1472.997,728.891,-11159.343,1404.375,728.891,-10575.251,1541.62,728.891,12,-1
-11007.312,1999.108,693.524,-11299.357,1930.485,693.524,-10715.266,2067.73,693.524,12,-1
-11130.354,2605.832,647.952,-11427.107,2561.817,647.952,-10833.6,2649.847,647.952,12,-1
-11215.213,3204.071,601.123,-11515.065,3194.676,601.123,-10915.36,3213.465,601.123,12,-1
-11270.372,3768.367,558.627,-11568.863,3798.421,558.627,-10971.881,3738.314,558.627,12,-1
-11274.612,4332.664,520.889,-11573.104,4362.717,520.889,-10976.121,4302.61,520.889,12,-1
-11184.794,4858.751,491.298,-11476.422,4929.13,491.298,-10893.166,4788.373,491.298,12,-1
-11094.354,5401.51,471.531,-11385.981,5471.889,471.531,-10802.726,5331.132,471.531,12,-1
-10964.878,5843.112,464.888,-11242.26,5957.388,464.888,-10687.496,5728.835,464.888,12,8
-9888.537,7549.806,409.014,-10102.928,7759.655,409.014,-9674.146,7339.957,409.014,13,8
-9422.436,7968.107,376.174,-9623.731,8190.548,376.174,-9221.14,7745.667,376.174,13,-1
-8912.517,8354.535,339.405,-9088.855,8597.238,339.405,-8736.178,8111.833,339.405,13,-1
-8342.836,8669.252,324.928,-8485.51,8933.154,324.928,-8200.162,8405.35,324.928,13,-1
-7812.988,8900.309,314.37,-7931.969,9175.706,314.37,-7694.008,8624.911,314.37,13,-1
-7267.205,9087.545,269.67,-7343.81,9377.6,269.67,-7190.601,8797.49,269.67,13,-1
-6741.342,9175.186,250.843,-6761.114,9474.533,250.843,-6721.569,8875.838,250.843,13,-1
-6279.218,9195.104,246.428,-6269.847,9494.957,246.428,-6288.59,8895.25,246.428,13,7
-5749.378,10067.552,175.778,-5476.772,10192.794,175.778,-6021.985,9942.31,175.778,14,7
-5916.698,10581.462,159.989,-5636.625,10688.974,159.989,-6196.772,10473.95,159.989,14,-1
-6143.775,11186.995,142.685,-5863.702,11294.507,142.685,-6423.849,11079.483,142.685,14,-1
-6442.562,11696.919,124.345,-6202.191,11876.424,124.345,-6682.932,11517.414,124.345,14,-1
-6948.506,12023.587,124.345,-6814.536,12292.012,124.345,-7082.477,11755.162,124.345,14,-1
-7406.644,12107.246,124.345,-7434.38,12405.961,124.345,-7378.908,11808.531,124.345,14,-1
-8028.12,12091.312,124.345,-8093.291,12384.147,124.345,-7962.949,11798.476,124.345,14,-1
-8641.624,11979.766,124.345,-8706.795,12272.602,124.345,-8576.453,11686.93,124.345,14,-1
-9187.396,11856.271,124.345,-9271.584,12144.217,124.345,-9103.209,11568.326,124.345,14,-1
-9649.517,11688.953,124.345,-9753.41,11970.389,124.345,-9545.623,11407.518,124.345,14,-1
-10183.342,11445.943,124.344,-10321.948,11712.004,124.344,-10044.735,11179.883,124.344,14,-1
-10673.347,11179.027,124.344,-10839.294,11428.95,124.344,-10507.399,10929.104,124.344,14,-1
-11059.771,10860.325,124.344,-11269.156,11075.169,124.344,-10850.385,10645.481,124.344,14,-1
-11386.438,10501.783,124.344,-11643.443,10656.535,124.344,-11129.434,10347.031,124.344,14,-1
-11577.661,10067.548,133.144,-11865.337,10152.65,133.144,-11289.985,9982.445,133.144,14,-1
-11629.447,9673.156,155.222,-11926.221,9629.277,155.222,-11332.674,9717.035,155.222,14,-1
-11573.673,9211.039,193.995,-11860.406,9122.813,193.995,-11286.939,9299.265,193.995,14,-1
-11466.11,8732.99,240.266,-11752.844,8644.765,240.266,-11179.377,8821.216,240.266,14,-1
-11338.633,8286.807,285.311,-11625.366,8198.581,285.311,-11051.899,8375.032,285.311,14,-1
-11223.105,7936.231,321.007,-11509.839,7848.006,321.007,-10936.372,8024.456,321.007,14,-1
-11123.516,7613.542,353.59,-11410.249,7525.317,353.59,-10836.782,7701.767,353.59,14,8
-4799.981,8822.613,222.313,-4929.442,8551.984,222.313,-4670.521,9093.242,222.313,15,7
-4328.053,8589.67,201.866,-4457.514,8319.041,201.866,-4198.592,8860.299,201.866,15,-1
-3874.276,8377.905,174.761,-4003.736,8107.276,174.761,-3744.815,8648.534,174.761,15,6
-2534.346,7084.507,133.117,-2799.846,6944.83,133.117,-2268.846,7224.184,133.117,16,6
-2318.645,6750.172,135.821,-2572.711,6590.64,135.821,-2064.579,6909.704,135.821,16,-1
-2095.7,6447.105,171.198,-2349.766,6287.573,171.198,-1841.634,6606.638,171.198,16,-1
-1841.402,6123.138,224.137,-2086.649,5950.355,224.137,-1596.155,6295.921,224.137,16,-1
-1555.753,5792.203,285.214,-1788.192,5602.54,285.214,-1323.314,5981.866,285.214,16,-1
-1280.554,5454.303,347.929,-1507.327,5257.9,347.929,-1053.781,5650.705,347.929,16,-1
-960.07,5147.752,408.06,-1186.843,4951.35,408.06,-733.297,5344.154,408.06,16,-1
-646.553,4848.17,460.062,-833.563,4613.592,460.062,-459.542,5082.749,460.062,16,-1
-336.518,4628.709,487.698,-478.953,4364.678,487.698,-194.084,4892.74,487.698,16,5
685.23,3433.362,429.449,409.27,3315.694,429.449,961.191,3551.03,429.449,17,5
878.669,2942.327,396.715,602.708,2824.659,396.715,1154.629,3059.995,396.715,17,-1
1011.58,2467.645,363.647,725.508,2377.294,363.647,1297.651,2557.995,363.647,17,-1
1136.896,1992.963,328.983,844.942,1923.952,328.983,1428.851,2061.975,328.983,17,-1
1231.833,1594.23,299.464,939.878,1525.219,299.464,1523.787,1663.242,299.464,17,-1
1319.174,1161.32,267.745,1027.22,1092.308,267.745,1611.129,1230.332,267.745,17,-1
1448.288,751.195,238.226,1156.334,682.183,238.226,1740.243,820.206,238.226,17,-1
1558.415,360.057,211.345,1266.46,291.045,211.345,1850.369,429.068,211.345,17,4
1307.645,4370.733,372.984,1265.236,4667.72,372.984,1350.054,4073.746,372.984,18,5
1781.607,4465.525,318.368,1701.334,4754.586,318.368,1861.879,4176.464,318.368,18,-1
2271.911,4622.422,259.432,2143.327,4893.469,259.432,2400.496,4351.376,259.432,18,-1
2758.947,4838.156,203.705,2606.389,5096.47,203.705,2911.506,4579.843,203.705,18,-1
3203.491,5112.727,160.087,3036.58,5362.007,160.087,3370.401,4863.447,160.087,18,-1
3625.153,5455.941,131.994,3421.762,5676.469,131.994,3828.544,5235.414,131.994,18,-1
3935.68,5802.424,124.345,3696.212,5983.131,124.345,4175.148,5621.717,124.345,18,-1
4269.089,6243.698,124.345,4011.446,6397.387,124.345,4526.731,6090.009,124.345,18,-1
4524.048,6684.975,124.344,4257.242,6822.141,124.344,4790.854,6547.808,124.344,18,-1
4703.827,7181.818,124.344,4417.65,7271.835,124.344,4990.003,7091.801,124.344,18,-1
4788.812,7708.079,124.344,4490.146,7736.338,124.344,5087.478,7679.82,124.344,18,-1
4792.081,8299.71,124.344,4492.288,8288.57,124.344,5091.874,8310.85,124.344,18,-1
4769.199,8760.602,124.344,4469.406,8749.462,124.344,5068.992,8771.741,124.344,18,-1
4743.05,9231.294,124.344,4443.257,9220.154,124.344,5042.843,9242.434,124.344,18,-1
4739.782,9581.045,124.344,4439.989,9569.905,124.344,5039.575,9592.185,124.344,18,-1
4749.588,9930.793,124.344,4449.795,9919.653,124.344,5049.381,9941.933,124.344,18,12
4270.491,11645.743,179.007,4028.224,11468.806,179.007,4512.758,11822.681,179.007,19,12
3813.172,12157.508,222.877,3609.789,11936.973,222.877,4016.554,12378.043,222.877,19,-1
3257.854,12598.497,268.063,3081.857,12355.546,268.063,3433.85,12841.448,268.063,19,-1
2691.649,12914.268,305.598,2540.768,12654.971,305.598,2842.529,13173.564,305.598,19,-1
2098.222,13159.262,337.454,2012.266,12871.839,337.454,2184.177,13446.685,337.454,19,-1
1477.573,13328.035,359.226,1399.193,13038.455,359.226,1555.953,13617.615,359.226,19,-1
835.147,13382.479,366.457,843.13,13082.585,366.457,827.164,13682.372,366.457,19,-1
279.829,13317.146,377.655,382.493,13035.26,377.655,177.166,13599.033,377.655,19,-1
-313.597,13137.483,400.33,-172.081,12872.959,400.33,-455.114,13402.008,400.33,19,-1
-890.692,12816.268,430.27,-713.785,12573.979,430.27,-1067.599,13058.557,430.27,19,-1
-1326.235,12484.164,455.589,-1130.334,12256.958,455.589,-1522.136,12711.37,455.589,19,-1
-1783.555,12075.84,481.796,-1559.575,11876.258,481.796,-2007.535,12275.422,481.796,19,-1
-2164.656,11591.296,502.364,-1922.715,11413.914,502.364,-2406.597,11768.678,502.364,19,-1
-2469.537,11144.86,512.542,-2208.443,10997.11,512.542,-2730.63,11292.61,512.542,19,-1
-2719.973,10654.871,507.834,-2440.623,10545.494,507.834,-2999.324,10764.248,507.834,19,-1
-2883.303,10088.662,472.552,-2598.264,9995.105,472.552,-3168.342,10182.219,472.552,19,-1
-2975.856,9576.896,428.861,-2677.813,9542.684,428.861,-3273.898,9611.109,428.861,19,-1
-3003.078,9043.352,347.916,-2703.351,9056.143,347.916,-3302.805,9030.561,347.916,19,6
