middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
3854.597,33876.789,295.836,3940.611,34164.195,295.836,3768.582,33589.383,295.836
3050.201,34110.684,312.188,3136.216,34398.09,312.188,2964.187,33823.277,312.188
2354.2,34361.676,329.321,2440.215,34649.082,329.321,2268.185,34074.27,329.321
1840.756,34601.27,344.084,2006.929,34851.043,344.084,1674.583,34351.496,344.084
1390.067,34880.805,363.841,1593.241,35101.531,363.841,1186.893,34660.078,363.841
1007.837,35245.906,386.216,1243.671,35431.332,386.216,772.002,35060.48,386.216
751.115,35599.605,410.474,1014.842,35742.602,410.474,487.388,35456.609,410.474
444.447,36059.535,449.818,720.309,36177.434,449.818,168.585,35941.637,449.818
259.537,36497.629,487.335,543.461,36594.52,487.335,-24.386,36400.738,487.335
117.867,36997.262,529.028,409.554,37067.395,529.028,-173.82,36927.129,529.028
-53.281,37567.742,576.685,238.406,37637.875,576.685,-344.968,37497.609,576.685
-248.38,38118.605,619.81,43.307,38188.738,619.81,-540.067,38048.473,619.81
-362.911,38721.004,655.896,-71.224,38791.137,655.896,-654.598,38650.871,655.896
-479.767,39278.523,679.466,-188.08,39348.656,679.466,-771.454,39208.391,679.466
-609.764,39752.66,706.307,-284.686,39807.102,706.307,-906.031,39705.48,706.307
-629.479,40106.344,688.304,-333.212,40153.523,688.304,-988.508,40047.098,688.304
-652.299,40420.094,674.009,-353.442,40393.938,674.009,-1010.975,40451.512,674.009
-595.25,40762.375,636.789,-295.309,40618.207,636.789,-861.686,40900.258,636.789
-378.462,41133.184,593.366,-130.878,40963.766,593.366,-626.046,41302.602,593.366
-81.805,41561.047,532.06,165.778,41391.629,532.06,-329.389,41730.465,532.06
317.54,41994.602,465.594,548.648,41803.32,465.594,86.432,42185.883,465.594
719.067,42367.465,413.096,916.121,42141.258,413.096,522.012,42593.672,413.096
1161.87,42736.18,374.36,1358.924,42509.973,374.36,964.815,42962.387,374.36
1641.788,43105.004,368.835,1820.254,42863.859,368.835,1463.323,43346.148,368.835
2171.642,43512.008,440.583,2350.108,43270.863,440.583,1993.177,43753.152,440.583
2628.038,43831.461,564.82,2806.503,43590.316,564.82,2449.572,44072.605,564.82
3147.187,44128.102,747.288,3298.797,43869.23,747.288,2995.577,44386.973,747.288
3649.221,44367.688,945.208,3774.189,44094.957,945.208,3524.253,44640.418,945.208
4165.657,44577.293,1150.688,4251.869,44289.945,1150.688,4079.446,44864.641,1150.688
4744.567,44767.004,1366.472,4830.779,44479.656,1366.472,4658.356,45054.352,1366.472
5263.716,44903.902,1532.198,5349.928,44616.555,1532.198,5177.505,45191.25,1532.198
5857.029,45035.102,1677.017,5924.477,44687.426,1677.017,5799.23,45329.48,1677.017
6467.457,45120.656,1800.373,6492.633,44746.836,1800.373,6440.74,45419.465,1800.373
7032.245,45171.988,1909.51,7058.961,44873.18,1909.51,7005.528,45470.797,1909.51
7631.263,45200.508,2020.464,7657.979,44901.699,2020.464,7604.546,45499.316,2020.464
8133.296,45211.918,2109.624,8137.825,44911.953,2109.624,8128.768,45511.883,2109.624
8641.038,45217.617,2195.794,8629.2,44917.852,2195.794,8652.876,45517.383,2195.794
9205.828,45206.211,2286.021,9193.99,44906.445,2286.021,9217.666,45505.977,2286.021
9793.437,45166.277,2374.335,9776.488,44866.758,2374.335,9810.385,45465.797,2374.335
10432.392,45103.531,2463.392,10410.879,44804.305,2463.392,10453.904,45402.758,2463.392
11077.055,45040.781,2544.935,11034.29,44743.844,2544.935,11119.819,45337.719,2544.935
11670.475,44909.648,2613.548,11623.877,44613.289,2613.548,11717.072,45206.008,2613.548
12246.892,44865.137,2672.146,12200.294,44568.777,2672.146,12293.489,45161.496,2672.146
12885.525,44806.895,2728.506,12822.637,44437.812,2728.506,12932.123,45103.254,2728.506
13444.607,44738.441,2771.585,13384.575,44382.113,2771.585,13491.205,45034.801,2771.585
14043.626,44664.281,2810.04,13989.552,44292.734,2810.04,14090.224,44960.641,2810.04
14591.3,44601.531,2838.642,14538.72,44224.238,2838.642,14637.897,44897.891,2838.642
15104.745,44533.078,2859.301,15045.149,44160.145,2859.301,15151.343,44829.438,2859.301
15663.833,44481.734,2875.075,15617.235,44185.375,2875.075,15710.431,44778.094,2875.075
16297.085,44418.984,2885.133,16250.487,44122.625,2885.133,16343.683,44715.344,2885.133
16884.703,44373.348,2889.604,16860.869,44074.297,2889.604,16908.537,44672.398,2889.604
17432.381,44316.309,2899.701,17408.547,44017.258,2899.701,17456.215,44615.359,2899.701
18031.4,44225.027,2928.378,17966.695,43932.09,2928.378,18096.105,44517.965,2928.378
18624.719,44082.41,2977.347,18527.92,43798.457,2977.347,18721.518,44366.363,2977.347
19219.859,43881.895,3046.017,19123.061,43597.941,3046.017,19316.658,44165.848,3046.017
19794.234,43603.219,3141.169,19656.5,43336.707,3141.169,19931.969,43869.73,3141.169
20227.811,43300.863,3223.703,20038.822,43067.875,3223.703,20416.799,43533.852,3223.703
20722.799,42884.992,3323.716,20533.811,42652.004,3323.716,20911.787,43117.98,3323.716
21155.225,42489.055,3404.173,20966.236,42256.066,3404.173,21344.213,42722.043,3404.173
21568.49,42114.281,3466.672,21379.502,41881.293,3466.672,21757.479,42347.27,3466.672
21984.957,41720.656,3513.947,21795.969,41487.668,3513.947,22173.945,41953.645,3513.947
22372.896,41315.617,3545.092,22183.908,41082.629,3545.092,22561.885,41548.605,3545.092
22806.48,40899.18,3561.017,22617.492,40666.191,3561.017,22995.469,41132.168,3561.017
23244.678,40530.641,3566.389,23036.578,40314.551,3566.389,23487.219,40796.605,3566.389
23658.512,40188.59,3585.251,23450.412,39972.5,3585.251,23866.611,40404.68,3585.251
23907.541,39741.121,3659.92,23667.541,39561.121,3659.92,24206.221,39958.039,3659.92
24107.219,39301.867,3756.173,23822.461,39207.457,3756.173,24444.516,39416.684,3756.173
24208.326,38901.684,3835.516,23910.184,38868.352,3835.516,24572.367,38934.527,3835.516
24232.189,38566.344,3917.709,23932.209,38569.711,3917.709,24572.244,38564.172,3917.709
24232.73,38217.969,4058.839,23935.379,38257.746,4058.839,24530.082,38178.191,4058.839
24132.906,37843.742,4172.849,23842.607,37919.414,4172.849,24502.35,37777.609,4172.849
24061.58,37345.137,4340.806,23771.281,37420.809,4340.806,24351.879,37269.465,4340.806
23936.068,36883.059,4456.486,23645.77,36958.73,4456.486,24226.367,36807.387,4456.486
23803.15,36407.188,4595.211,23508.914,36465.707,4595.211,24139.416,36337.027,4595.211
23693.656,35947.996,4653.945,23396.861,35991.734,4653.945,24070.748,35890.93,4653.945
23607.258,35347.918,4704.019,23308.076,35370.066,4704.019,24021.146,35306.691,4704.019
23585.688,34805.762,4736.889,23286.506,34827.91,4736.889,24022.424,34792.32,4736.889
23702.162,34321.602,4752.581,23318.547,34266.699,4752.581,24077.152,34366.805,4752.581
23804.852,33905.148,4776.268,23471.91,33798.766,4776.268,24091.803,33992.668,4776.268
23998.822,33568.559,4716.585,23752.475,33397.348,4716.585,24245.17,33739.77,4716.585
24272.662,33277.609,4675.638,24065.42,33060.695,4675.638,24479.904,33494.523,4675.638
24620.668,33009.488,4621.917,24457.691,32757.617,4621.917,24783.645,33261.359,4621.917
25059.951,32712.84,4549.655,24896.975,32460.969,4549.655,25222.928,32964.711,4549.655
25544.867,32484.639,4471.985,25415.346,32214.039,4471.985,25674.389,32755.238,4471.985
26029.793,32239.324,4391.233,25900.271,31968.725,4391.233,26159.314,32509.924,4391.233
26509.016,32039.648,4301.179,26391.104,31763.793,4301.179,26626.928,32315.504,4301.179
27062.398,31811.447,4219.874,26944.486,31535.592,4219.874,27180.311,32087.303,4219.874
27707.062,31549.016,4114.132,27589.15,31273.16,4114.132,27824.975,31824.871,4114.132
28334.609,31326.521,4012.143,28206.607,31021.174,4012.143,28452.521,31602.377,4012.143
28950.744,31069.795,3944.804,28814.451,30761.09,3944.804,29093.344,31387.367,3944.804
29544.061,30790.248,3809.581,29426.148,30514.393,3809.581,29682.254,31131.201,3809.581
30021.676,30582.805,3740.376,29903.764,30306.949,3740.376,30139.588,30858.66,3740.376
30422.627,30311.027,3676.421,30257.422,30060.613,3676.421,30587.832,30561.441,3676.421
30770.629,30042.891,3623.843,30559.881,29829.383,3623.843,30981.377,30256.398,3623.843
31101.518,29700.594,3576.509,30861.793,29520.229,3576.509,31341.242,29880.959,3576.509
31272.668,29409.639,3553.434,30988.172,29314.445,3553.434,31557.164,29504.832,3553.434
31375.357,29101.572,3544.553,31079.223,29053.574,3544.553,31671.492,29149.57,3544.553
31429.094,28839.783,3540.148,31129.266,28829.627,3540.148,31728.922,28849.939,3540.148
31438.111,28445.496,3530.922,31142.818,28498.428,3530.922,31733.404,28392.564,3530.922
31365.488,28048.348,3512.956,31009.1,28124.15,3512.956,31696.658,27980.73,3512.956
31259.24,27636.398,3491.146,30933.109,27755.928,3491.146,31575.791,27515.465,3491.146
31111.031,27181.561,3456.658,30796.744,27314.004,3456.658,31433.596,27055.416,3456.658
30904.66,26809.342,3421.712,30636.693,26944.229,3421.712,31172.627,26674.455,3421.712
30647.055,26252.643,3363.429,30347.053,26408.836,3363.429,30955.752,26090.668,3363.429
30297.402,25720.738,3304.774,30043.703,25880.852,3304.774,30551.102,25560.625,3304.774
29998.869,25249.768,3243.828,29745.17,25409.881,3243.828,30252.568,25089.654,3243.828
29651.195,24696.52,3172.427,29412.707,24878.518,3172.427,29889.684,24514.521,3172.427
29263.256,24202.609,3101.242,29024.768,24384.607,3101.242,29501.744,24020.611,3101.242
28870.854,23710.332,3025.952,28632.365,23892.33,3025.952,29109.342,23528.334,3025.952
28545.67,23299.568,2962.12,28307.182,23481.566,2962.12,28784.158,23117.57,2962.12
28134.91,22837.461,2885.436,27901.016,23025.326,2885.436,28368.805,22649.596,2885.436
27764.082,22398.178,2812.631,27530.188,22586.043,2812.631,27997.977,22210.312,2812.631
27410.373,21970.303,2741.621,27176.479,22158.168,2741.621,27644.268,21782.438,2741.621
27050.957,21519.604,2666.523,26817.062,21707.469,2666.523,27284.852,21331.738,2666.523
26640.197,21006.154,2579.075,26406.303,21194.02,2579.075,26874.092,20818.289,2579.075
26223.732,20424.24,2482.036,25989.838,20612.105,2482.036,26457.627,20236.375,2482.036
25870.021,19899.381,2395.473,25613.182,20054.406,2395.473,26126.861,19744.355,2395.473
25527.719,19345.996,2306.76,25270.879,19501.021,2306.76,25784.559,19190.971,2306.76
25293.812,18792.611,2224.438,25014.334,18901.658,2224.438,25573.291,18683.564,2224.438
25196.828,18376.145,2167.502,24898.51,18407.871,2167.502,25495.146,18344.418,2167.502
25168.305,17971.088,2117.725,24869.086,17949.451,2117.725,25467.523,17992.725,2117.725
25231.061,17560.328,2074.374,24947.285,17463.008,2074.374,25514.836,17657.648,2074.374
25396.504,17223.738,2047.696,25152.453,17049.271,2047.696,25640.555,17398.205,2047.696
25636.113,16921.377,2033.476,25451.691,16684.758,2033.476,25820.535,17157.996,2033.476
26024.055,16636.125,2025.685,25875.223,16375.646,2025.685,26172.887,16896.604,2025.685
26451.93,16407.924,2010.25,26341.332,16129.055,2010.25,26562.527,16686.793,2010.25
26982.496,16185.427,1965.889,26891.65,15899.513,1965.889,27073.342,16471.342,1965.889
27615.754,16048.507,1885.916,27581.678,15750.448,1885.916,27649.83,16346.565,1885.916
28191.963,15997.161,1792.045,28157.887,15699.103,1792.045,28226.039,16295.22,1792.045
28728.229,15974.342,1691.56,28729.488,15674.345,1691.56,28726.969,16274.339,1691.56
29378.596,15980.047,1559.502,29379.855,15680.05,1559.502,29377.336,16280.044,1559.502
29994.729,16042.803,1424.886,30019.189,15743.802,1424.886,29970.268,16341.804,1424.886
30570.932,16094.148,1295.136,30595.402,15795.148,1295.136,30546.461,16393.148,1295.136
31118.611,16134.084,1172.453,31143.082,15835.084,1172.453,31094.141,16433.084,1172.453
31706.223,16156.905,1042.508,31730.693,15857.905,1042.508,31681.752,16455.906,1042.508
32265.312,16208.251,922.347,32289.783,15909.251,922.347,32240.842,16507.252,922.347
32767.346,16191.136,822.21,32751.508,15891.554,822.21,32783.184,16490.717,822.21
33286.48,16134.086,727.571,33252.195,15836.052,727.571,33320.766,16432.121,727.571
33839.859,16025.691,639.19,33767.082,15734.653,639.19,33912.637,16316.729,639.19
34347.582,15854.541,574.11,34224.895,15580.775,574.11,34470.27,16128.307,574.11
34855.324,15609.227,524.149,34699.125,15353.098,524.149,35011.523,15865.355,524.149
35323.129,15341.093,482.566,35151.527,15095.017,482.566,35494.73,15587.169,482.566
35887.91,14975.974,431.13,35716.309,14729.897,431.13,36059.512,15222.05,431.13
36395.637,14639.381,385.326,36224.035,14393.305,385.326,36567.238,14885.457,385.326
36914.777,14274.263,339.963,36743.176,14028.187,339.963,37086.379,14520.339,339.963
37473.848,13852.097,293.748,37302.246,13606.021,293.748,37645.449,14098.173,293.748
37930.23,13486.979,249.563,37758.629,13240.903,249.563,38101.832,13733.056,249.563
38437.949,13036.288,218.077,38266.348,12790.212,218.077,38609.551,13282.364,218.077
38939.973,12631.236,177.049,38744.68,12403.507,177.049,39135.266,12858.966,177.049
39419.164,12157.727,145.131,39223.871,11929.997,145.131,39614.457,12385.456,145.131
39909.777,11638.578,117.635,39689.641,11434.767,117.635,40129.914,11842.39,117.635
40331.926,11176.474,102.504,40089.84,10999.288,102.504,40574.012,11353.659,102.504
40742.668,10617.388,99.215,40493.125,10450.867,99.215,40992.211,10783.908,99.215
41073.535,10041.188,99.215,40805.355,9906.728,99.215,41341.715,10175.649,99.215
41381.594,9442.169,99.215,41098.16,9343.856,99.215,41665.027,9540.481,99.215
41604.078,8763.279,99.216,41314.492,8684.922,99.216,41893.664,8841.637,99.216
41712.449,8244.131,99.216,41414.07,8212.968,99.216,42010.828,8275.294,99.216
41769.488,7588.064,99.216,41469.508,7591.626,99.216,42069.469,7584.502,99.216
41729.543,6960.522,99.216,41433.074,7006.409,99.216,42026.012,6914.635,99.216
41621.152,6332.98,99.216,41337.594,6430.936,99.216,41904.711,6235.024,99.216
41410.07,5654.093,99.215,41126.512,5752.049,99.215,41693.629,5556.137,99.215
41159.074,5032.254,99.216,40898.121,5180.255,99.216,41420.027,4884.253,99.216
40839.633,4456.056,99.216,40578.68,4604.057,99.216,41100.586,4308.055,99.216
40558.164,3993.635,99.216,40297.211,4141.636,99.216,40819.117,3845.635,99.216
40271.668,3526.189,99.215,40028.715,3702.185,99.215,40514.621,3350.193,99.215
39904.754,3048.689,99.216,39661.801,3224.685,99.216,40147.707,2872.694,99.216
39567.996,2611.401,99.216,39325.043,2787.397,99.216,39810.949,2435.405,99.216
39211.141,2179.139,99.216,38982.895,2373.827,99.216,39439.387,1984.451,99.216
38859.301,1701.639,99.216,38631.055,1896.328,99.216,39087.547,1506.951,99.216
38487.359,1224.14,99.216,38230.434,1379.025,99.216,38744.285,1069.256,99.216
38155.621,681.3,99.216,37898.695,836.185,99.216,38412.547,526.415,99.216
37838.965,203.801,99.217,37603.289,389.427,99.217,38074.641,18.175,99.217
37512.266,-213.382,99.216,37297.117,-4.311,99.216,37727.414,-422.453,99.216
37064.922,-610.46,99.215,36879.398,-374.703,99.215,37250.445,-846.217,99.215
36567.328,-992.459,99.215,36411.5,-736.104,99.215,36723.156,-1248.814,99.215
36014.426,-1384.511,99.216,35858.598,-1128.156,99.216,36170.254,-1640.866,99.216
35562.062,-1691.115,99.216,35406.234,-1434.76,99.216,35717.891,-1947.47,99.216
35094.625,-2068.089,99.216,34896.109,-1843.163,99.216,35293.141,-2293.015,99.216
34607.078,-2535.536,99.216,34397.719,-2320.668,99.216,34816.438,-2750.404,99.216
34215.023,-3013.036,99.216,33968.484,-2842.103,99.216,34461.562,-3183.968,99.216
33833.043,-3560.903,99.216,33573.828,-3409.884,99.216,34092.258,-3711.922,99.216
33461.098,-4189.191,99.217,33201.883,-4038.173,99.217,33720.312,-4340.21,99.217
33179.621,-4732.032,99.216,32920.406,-4581.014,99.216,33438.836,-4883.051,99.216
32913.227,-5274.873,99.216,32654.01,-5123.854,99.216,33172.445,-5425.892,99.216
32631.764,-5847.872,99.217,32365.398,-5709.854,99.217,32898.129,-5985.89,99.217
32335.227,-6420.873,99.216,32068.861,-6282.854,99.216,32601.592,-6558.891,99.216
32008.521,-7003.925,99.217,31742.156,-6865.907,99.217,32274.887,-7141.943,99.217
31671.768,-7471.372,99.217,31450.023,-7269.31,99.217,31893.512,-7673.434,99.217
31390.311,-7838.293,99.216,31189.1,-7615.775,99.216,31591.521,-8060.811,99.216
31038.477,-8134.846,99.216,30888.004,-7875.312,99.216,31188.949,-8394.38,99.216
30636.389,-8421.349,99.217,30525.146,-8142.736,99.217,30747.631,-8699.961,99.217
30163.926,-8622.402,99.217,30079.504,-8334.525,99.217,30248.348,-8910.279,99.217
29656.283,-8763.141,99.217,29612.818,-8466.306,99.217,29699.748,-9059.976,99.217
29158.693,-8813.404,99.217,29156.225,-8513.414,99.217,29161.162,-9113.395,99.217
28706.334,-8823.457,99.217,28703.865,-8523.467,99.217,28708.803,-9123.447,99.217
28183.605,-8763.141,99.217,28238.734,-8468.249,99.217,28128.477,-9058.032,99.217
27701.084,-8647.534,99.217,27835.441,-8379.303,99.217,27566.727,-8915.766,99.217
27258.775,-8421.349,99.217,27424.99,-8171.604,99.217,27092.561,-8671.094,99.217
26891.861,-8144.9,99.216,27114.506,-7943.829,99.216,26669.217,-8345.972,99.216
26519.916,-7747.822,99.217,26765.85,-7576.018,99.217,26273.982,-7919.627,99.217
26293.742,-7360.796,99.217,26562.623,-7227.743,99.217,26024.861,-7493.85,99.217
26042.438,-6948.639,99.217,26316.635,-6826.92,99.217,25768.24,-7070.358,99.217
25851.443,-6481.191,99.217,26132.855,-6377.231,99.217,25570.031,-6585.151,99.217
25630.289,-5918.245,99.216,25919.424,-5838.238,99.216,25341.154,-5998.252,99.216
25474.48,-5355.299,99.216,25764.852,-5279.903,99.216,25184.109,-5430.694,99.216
25303.596,-4742.089,99.216,25595.848,-4674.348,99.216,25011.344,-4809.83,99.216
25157.836,-4164.064,99.216,25453.84,-4115.262,99.216,24861.832,-4212.866,99.216
25062.346,-3681.538,99.216,25358.35,-3632.736,99.216,24766.342,-3730.341,99.216
24971.877,-3173.882,99.216,25267.881,-3125.08,99.216,24675.873,-3222.685,99.216
24876.381,-2626.015,99.216,25172.385,-2577.213,99.216,24580.377,-2674.818,99.216
24760.779,-2078.149,99.216,25056.783,-2029.346,99.216,24464.775,-2126.951,99.216
24640.15,-1545.361,99.216,24936.154,-1496.558,99.216,24344.146,-1594.163,99.216
24529.582,-1012.573,99.216,24825.586,-963.77,99.216,24233.578,-1061.375,99.216
24413.979,-459.679,99.215,24709.982,-410.877,99.215,24117.975,-508.482,99.215
24278.271,17.819,99.217,24574.275,66.622,99.217,23982.268,-30.983,99.217
24172.725,510.397,99.217,24462.773,587.023,99.217,23882.676,433.77,99.217
24011.893,1058.264,99.216,24301.941,1134.891,99.216,23721.844,981.637,99.216
23760.59,1756.92,99.216,24050.639,1833.547,99.216,23470.541,1680.293,99.216
23539.439,2319.865,99.216,23815.021,2438.416,99.216,23263.857,2201.314,99.216
23207.715,2973.284,99.216,23474.209,3111.054,99.216,22941.221,2835.514,99.216
22901.234,3462.032,99.216,23139.377,3644.484,99.216,22663.092,3279.581,99.216
22561.17,3871.881,99.216,22791.924,4063.592,99.216,22330.416,3680.171,99.216
22161.188,4277.349,99.215,22382.221,4480.19,99.215,21940.154,4074.507,99.215
21668.053,4863.63,99.216,21917.824,5029.806,99.216,21418.281,4697.455,99.216
21372.176,5356.766,99.216,21650.316,5469.184,99.216,21094.035,5244.347,99.216
21109.174,6014.277,99.216,21396.215,6101.501,99.216,20822.133,5927.053,99.216
20977.674,6655.353,99.217,21275.449,6691.827,99.217,20679.898,6618.878,99.217
20889.406,7311.856,99.216,21189.354,7317.435,99.216,20589.459,7306.277,99.216
20851.656,7981.337,99.216,21151.604,7986.917,99.216,20551.709,7975.758,99.216
20807.822,8523.787,99.214,21107.77,8529.366,99.214,20507.875,8518.208,99.214
20720.156,9066.235,99.215,21016.471,9113.12,99.215,20423.842,9019.351,99.215
20557.682,9572.763,99.214,20833.139,9691.604,99.214,20282.225,9453.921,99.214
20320.17,10096.344,99.216,20570.9,10261.069,99.216,20069.439,9931.618,99.216
19991.414,10518.247,99.215,20206.352,10727.537,99.215,19776.477,10308.957,99.215
19591.43,10901.798,99.215,19764.508,11146.837,99.215,19418.352,10656.759,99.215
19142.137,11192.203,99.214,19282.084,11457.562,99.214,19002.189,10926.845,99.214
18605.172,11466.17,99.216,18700.615,11750.583,99.216,18509.729,11181.757,99.216
17996.971,11674.384,99.215,18092.414,11958.797,99.215,17901.527,11389.971,99.215
17328.5,11871.642,99.215,17423.943,12156.055,99.215,17233.057,11587.229,99.215
16534.008,12096.295,99.214,16613.424,12385.593,99.214,16454.592,11806.997,99.214
15766.911,12277.115,99.214,15846.326,12566.413,99.214,15687.496,11987.817,99.214
15054.607,12430.539,99.216,15134.022,12719.837,99.216,14975.192,12141.241,99.216
14238.198,12589.44,99.215,14278.818,12886.678,99.215,14197.578,12292.203,99.215
13443.706,12649.714,99.217,13451.885,12949.603,99.217,13435.527,12349.825,99.217
